contrato;contrato_siad;status;descricao_do_motivo;data;responsavel;portal_de_compras
DC-9445950/2024;9445950;A Iniciar;;2024-12-18 00:00:00;-;2301520 002220/2024
DC-9445591/2024;9445591;A Iniciar;;2024-12-04 00:00:00;-;2301520 002220/2024
AMA-9461425/2025;9461425;A Iniciar;;2025-05-12 00:00:00;-;2301617 000002/2025
DC-013/2023;9402069;A Iniciar;;2023-09-11 00:00:00;-;2301520 000006/2023
DM-016/2023;9394322;A Iniciar;;2023-09-14 00:00:00;-;2301762 000025/2023
DM-013/2023;9402067;A Iniciar;;2023-11-29 00:00:00;-;2301762 000013/2023
DPEI-031/2023;9396828;A Iniciar;;2023-10-20 00:00:00;-;2301901 000001/2023
DM-010/2024;9418600;A Iniciar;;2024-04-05 00:00:00;-;2301762 000036/2023
DPEI-001/2024;9414354;A Iniciar;;2024-03-12 00:00:00;-;2301601 000002/2024
DC-9439838/2024;9439838;A Iniciar;;2024-09-26 00:00:00;-;2301520 000011/2024
DC-014/2021;9301504;A Iniciar;;2021-10-27 00:00:00;-;2301520 000025/2021
DM-22.005/2020-B;9245589;A Iniciar;;2021-04-06 00:00:00;-;2301762 000038/2019
PRC-22.024/2018-D;9195932;A Iniciar;;2021-10-19 00:00:00;-;2301762 000002/2018
PRC-22.042/2017-E;9176829;A Iniciar;;2022-12-01 00:00:00;-;2301762 000056/2017
PRC-22.038/2012;5740;A Iniciar;;2012-10-19 00:00:00;-;2301520 000046/2012
DM-033/2022;9346265;A Iniciar;;2022-10-06 00:00:00;-;2301762 000020/2022
PRC-22.038/2017-E;9178085;A Iniciar;;2022-05-10 00:00:00;-;2301762 000051/2017
PRC-24.017/2018;9292964;A Iniciar;;2018-10-02 00:00:00;-;2301601 000003/2016
ATA RP-LOTE 1;Registro de Preços;A Iniciar;;2023-03-07 00:00:00;-;2301601 000001/2023
DM-012/2021;9292942;A Iniciar;;2021-09-22 00:00:00;-;2301762 000015/2021
PRC-22.037/2017-C;9178130;A Iniciar;;2020-02-28 00:00:00;-;2301762 000048/2017
DM 014/2021;9292103;A Iniciar;;2021-09-09 00:00:00;-;2301762 000012/2021
PRC-22.090/2013-DO 2;5997;A Iniciar;;2013-11-23 00:00:00;-;2301762 000051/2013
DM-029/2022;9345546;A Iniciar;;2022-08-31 00:00:00;-;2301762 000015/2022
PRC-22.024/2013;5859;A Iniciar;;2013-03-05 00:00:00;-;2301520 000064/2012
PRC-24.010/2013;5825;A Iniciar;;2013-04-10 00:00:00;-;2301520 000070/2012
PRC-29.010/2010-D;5029;A Iniciar;;2014-06-07 00:00:00;-;2301762 000126/2009
PRC-22.034/2017-C;9174578;A Iniciar;;2019-12-20 00:00:00;-;2301762 000047/2017
DOV-002/2021;9292040;A Iniciar;;2021-08-26 00:00:00;-;2301901 000008/2021
DM-22.003/2020-B;9245004;A Iniciar;;2021-03-18 00:00:00;-;2301762 000044/2019
PRC-22.027/2017-E;9162815;A Iniciar;;2022-03-15 00:00:00;-;2301762 000040/2017
ATA RP-LOTE 4;Registro de Preços;A Iniciar;;2023-01-09 00:00:00;-;2301601 000001/2023
DM-009/2022-A;9327308;A Iniciar;;2022-03-31 00:00:00;-;2301762 000087/2021
DM-22.011/2020-C;9245717;A Iniciar;;2022-04-05 00:00:00;-;2301762 000040/2019
DP-004/2023;9382502;A Iniciar;;2023-03-28 00:00:00;-;2301601 000008/2022
DC-009/2023;9388658;A Iniciar;;2023-05-12 00:00:00;-;2301520 000020/2022
DC-010/2023;9389500;A Iniciar;;2023-05-18 00:00:00;-;2301520 000003/2023
DP-010/2023;9386090;A Iniciar;;2023-04-24 00:00:00;-;2301601 000004/2023
PRC-22.023/2018-E;9195627;A Iniciar;;2022-06-23 00:00:00;-;2301762 000006/2018
DP-009/2023;9386090;A Iniciar;;2023-04-26 00:00:00;-;2301601 000004/2023
DM-004/2023;9390187;A Iniciar;;2023-07-14 00:00:00;-;2301762 000001/2023
DP-005/2023;9383229;A Iniciar;;2023-03-29 00:00:00;-;2301601 000004/2022
DM-006/2023;9390595;A Iniciar;;2023-07-25 00:00:00;-;2301762 000008/2023
DP-016/2023;9386096;A Iniciar;;2023-04-26 00:00:00;-;2301601 000004/2023
PRC-22.031/2017-E;9165579;A Iniciar;;2021-11-23 00:00:00;-;2301762 000053/2017
DM-025/2022;9372037;A Iniciar;;2022-11-07 00:00:00;-;2301762 000052/2021
PRC-22.039/2017-C;9159015;A Iniciar;;2019-12-27 00:00:00;-;2301762 000054/2017
PRC-22.004/2018-C;9180348;A Iniciar;;2020-05-29 00:00:00;-;2301762 000050/2017
DC-012/2021;9292906;A Iniciar;;2021-09-10 00:00:00;-;2301520 000019/2021
PRC-22.039/2017-D;9159015;A Iniciar;;2020-12-28 00:00:00;-;2301762 000054/2017
DM-023/2022;9341515;A Iniciar;;2022-06-14 00:00:00;-;2301762 000030/2022
DC-022/2022;9371865;A Iniciar;;2022-11-04 00:00:00;-;2301520 000032/2022
DM-22.008/2020-C;9245549;A Iniciar;;2022-03-31 00:00:00;-;2301762 000036/2019
DM-013/2021;9292944;A Iniciar;;2021-09-22 00:00:00;-;2301762 000035/2021
DC-012/2022;9344198;A Iniciar;;2022-05-03 00:00:00;-;2301520 000001/2022
DC-013/2021;9292908;A Iniciar;;2021-09-15 00:00:00;-;2301520 000016/2021
PRC-22.017/2018-D;9192575;A Iniciar;;2021-06-23 00:00:00;-;2301762 000005/2018
DP-017/2023;9386097;A Iniciar;;2023-04-26 00:00:00;-;2301601 000004/2023
DM-007/2021;9290362;A Iniciar;;2021-08-20 00:00:00;-;2301762 000014/2021
DC-015/2021;9301435;A Iniciar;;2021-10-22 00:00:00;-;2301520 000022/2021
DM-22.007/2020-A;9245548;A Iniciar;;2020-03-17 00:00:00;-;2301762 000037/2019
DM-008/2021;9290345;A Iniciar;;2021-08-16 00:00:00;-;2301762 000072/2021
DM-033/2021;9313584;A Iniciar;;2021-11-05 00:00:00;-;2301762 000065/2021
PRC-22.017/2018-B;9192575;A Iniciar;;2019-06-27 00:00:00;-;2301762 000005/2018
PRC-22.022/2017-C;9162650;A Iniciar;;2019-10-16 00:00:00;-;2301762 000035/2017
PRC-29.007/2017-B;Concluído;A Iniciar;;2019-03-29 00:00:00;-;2301762 000016/2017
PRC-22.039/2017-B;9176826;A Iniciar;;2018-12-19 00:00:00;-;2301762 000054/2017
PRC-22.037/2017-B;9178130;A Iniciar;;2019-02-27 00:00:00;-;2301762 000048/2017
PRC-22.030/2017-B;9164794;A Iniciar;;2019-02-27 00:00:00;-;2301762 000066/2017
DM-019/2022;9333311;A Iniciar;;2022-04-20 00:00:00;-;2301762 000058/2021
PRC-22.017/2017-C;9159040;A Iniciar;;2019-10-01 00:00:00;-;2301762 000062/2017
DM-22.008/2020-A;9245549;A Iniciar;;2020-03-17 00:00:00;-;2301762 000036/2019
DC-008/2021;Extinto;A Iniciar;;2021-06-30 00:00:00;-;2301520 000013/2021
PRC-24.004/2019;9288233;A Iniciar;;2019-10-18 00:00:00;-;2301601 000009/2018
DM-004/2021;9289932;A Iniciar;;2021-08-09 00:00:00;-;2301762 000017/2021
DM-22.006/2019-B;9220725;A Iniciar;;2020-09-25 00:00:00;-;2301762 000043/2017
DC-005/2022;9327347;A Iniciar;;2022-02-22 00:00:00;-;2301520 000030/2021
DC-008/2022;9344117;A Iniciar;;2022-04-19 00:00:00;-;2301520 000036/2021
PRC-22.016/2018-D;9191367;A Iniciar;;2021-07-16 00:00:00;-;2301762 000007/2018
DC-017/2022;9342933;A Iniciar;;2022-06-24 00:00:00;-;2301520 000010/2022
PRC-22.023/2018-D;9195627;A Iniciar;;2021-06-23 00:00:00;-;2301762 000006/2018
DOV-002/2022;9344727;A Iniciar;;2022-07-29 00:00:00;-;2301901 000009/2021
DM-034/2022;9346706;A Iniciar;;2022-10-06 00:00:00;-;2301762 000028/2021
DM-041/2022;9372028;A Iniciar;;2023-01-17 00:00:00;-;2301762 000059/2022
DC-013/2022;9385834;A Iniciar;;2022-05-06 00:00:00;-;2301520 000009/2022
DF-012/2021-A;9287985;A Iniciar;;2023-02-13 00:00:00;-;2301403 000004/2021
DP-006/2023;9385568;A Iniciar;;2023-04-19 00:00:00;-;2301601 000019/2022
PRC-22.042/2017-C;9176829;A Iniciar;;2019-12-27 00:00:00;-;2301762 000056/2017
PRC-22.033/2017-C;9169945;A Iniciar;;2019-12-20 00:00:00;-;2301762 000055/2017
DM-22.012/2020-A;9245580;A Iniciar;;2020-03-18 00:00:00;-;2301762 000043/2019
PRC-22.029/2017-C;9164650;A Iniciar;;2020-01-30 00:00:00;-;2301762 000033/2017
PRC-22.025/2017-C;9162820;A Iniciar;;2020-02-28 00:00:00;-;2301762 000036/2017
ATA RP-LOTE 6;Registro de Preços;A Iniciar;;2023-01-09 00:00:00;-;2301601 000001/2023
PRC-22.016/2018-E;9191367;A Iniciar;;2022-06-23 00:00:00;-;2301762 000007/2018
PRC-22.026/2017-C;9162813;A Iniciar;;2020-02-17 00:00:00;-;2301762 000029/2017
PRC-22.023/2018-C;9195627;A Iniciar;;2020-07-10 00:00:00;-;2301762 000006/2018
DM-22.010/2020-C;9245749;A Iniciar;;2022-07-25 00:00:00;-;2301762 000022/2019
PRC-22.022/2017-E;9162650;A Iniciar;;2021-10-19 00:00:00;-;2301762 000035/2017
DC-023/2022;9350490;A Iniciar;;2022-11-04 00:00:00;-;2301520 000024/2022
PRC-24.001/2019-ANO 4;9222901;A Iniciar;;2019-10-09 00:00:00;-;2301601 000008/2018
DM-039/2022;9369208;A Iniciar;;2022-12-05 00:00:00;-;2301762 000034/2022
PRC-22.034/2017-E;9174578;A Iniciar;;2021-12-01 00:00:00;-;2301762 000047/2017
DC-024/2022;9388622;A Iniciar;;2022-10-27 00:00:00;-;2301520 000033/2022
DP-004/2022;9371336;A Iniciar;;2017-07-26 00:00:00;-;2301601 000006/2022
DC-027/2022;9372566;A Iniciar;;2023-02-02 00:00:00;-;2301520 000041/2022
DC-021/2022;9374633;A Iniciar;;2022-09-16 00:00:00;-;2301520 000025/2022
PRC-22.037/2017-E;9178130;A Iniciar;;2022-02-11 00:00:00;-;2301762 000048/2017
PRC-22.028/2017-E;9164466;A Iniciar;;2022-02-21 00:00:00;-;2301762 000038/2017
PRC-22.025/2017-E;9162820;A Iniciar;;2022-02-11 00:00:00;-;2301762 000036/2017
DC-005/2023;9382509;A Iniciar;;2023-03-03 00:00:00;-;2301520 000050/2022
DM-22.012/2020-C;9245580;A Iniciar;;2022-03-10 00:00:00;-;2301762 000043/2019
ATA RP-LOTE 2;Registro de Preços;A Iniciar;;2023-01-09 00:00:00;-;2301601 000001/2023
DM-22.010/2019-B;9241241;A Iniciar;;2021-01-26 00:00:00;-;2301762 000019/2019
DM-001/2022;9472756;A Iniciar;;2022-02-03 00:00:00;-;2301762 000079/2021
DM-001/2023;9372553;A Iniciar;;2023-01-24 00:00:00;-;2301762 000042/2022
DM-003/2023;9390176;A Iniciar;;2023-07-14 00:00:00;-;2301762 000001/2023
PRC-22.035/2017-D;9178157;A Iniciar;;2021-02-26 00:00:00;-;2301762 000030/2017
DC-002/2022;9323553;A Iniciar;;2022-02-03 00:00:00;-;2301520 000031/2021
DM-005/2022;9324266;A Iniciar;;2022-02-22 00:00:00;-;2301762 000005/2022
DM-008/2022;9324272;A Iniciar;;2022-02-22 00:00:00;-;2301762 000028/2022
PRC-22.016/2018-C;9191367;A Iniciar;;2020-07-31 00:00:00;-;2301762 000007/2018
PRC-22.018/2017-D;9159015;A Iniciar;;2020-10-01 00:00:00;-;2301762 000044/2017
DC-019/2021;9309937;A Iniciar;;2021-11-05 00:00:00;-;2301520 000026/2021
PRC-22.031/2017-D;9165579;A Iniciar;;2020-11-30 00:00:00;-;2301762 000053/2017
ASG-002/2021;9315246;A Iniciar;;2021-12-01 00:00:00;-;2301403 000070/2021
DC-003/2023;9373305;A Iniciar;;2023-02-10 00:00:00;-;2301520 000039/2022
DP-011/2023;9386091;A Iniciar;;2023-04-24 00:00:00;-;2301601 000004/2023
PRC-22.041/2017-C;9176459;A Iniciar;;2020-01-29 00:00:00;-;2301762 000049/2017
DM-22.004/2020-B;9245547;A Iniciar;;2021-03-19 00:00:00;-;2301762 000039/2019
DM-22.008/2020-B;9245549;A Iniciar;;2021-04-01 00:00:00;-;2301762 000036/2019
DM-22.007/2020-B;9245548;A Iniciar;;2021-04-01 00:00:00;-;2301762 000037/2019
DM-016/2022;9333352;A Iniciar;;2022-04-19 00:00:00;-;2301762 000033/2021
DM-22.009/2020-B;9245587;A Iniciar;;2021-04-06 00:00:00;-;2301762 000042/2019
DM-013/2022;9333110;A Iniciar;;2022-04-18 00:00:00;-;2301762 000008/2021
DM-015/2022;9333334;A Iniciar;;2022-04-19 00:00:00;-;2301762 000036/2021
DM-011/2022;9334357;A Iniciar;;2022-04-20 00:00:00;-;2301762 000086/2021
PRC-22.013/2018-D;9187441;A Iniciar;;2021-05-31 00:00:00;-;2301762 000001/2018
DC-010/2022;9337330;A Iniciar;;2022-05-02 00:00:00;-;2301520 000003/2022
PRC-22.004/2018-D;9180348;A Iniciar;;2021-05-31 00:00:00;-;2301762 000050/2017
DP-001/2022;9340393;A Iniciar;;2017-07-26 00:00:00;-;1301606 000001/2021
DM-024/2022;9341452;A Iniciar;;2022-06-20 00:00:00;-;2301762 000031/2022
DC-001/2022;9344057;A Iniciar;;2022-04-01 00:00:00;-;2301520 000029/2021
DC-006/2022;9342951;A Iniciar;;2022-04-18 00:00:00;-;2301520 000034/2021
DC-014/2022;9345034;A Iniciar;;2022-05-20 00:00:00;-;2301520 000008/2022
DC-018/2022;9344786;A Iniciar;;2022-07-20 00:00:00;-;2301520 000015/2022
DM-028/2022;9344818;A Iniciar;;2022-08-02 00:00:00;-;2301762 000010/2022
DC-020/2022;9344782;A Iniciar;;2022-08-01 00:00:00;-;2301520 000013/2022
DOV-001/2022;9344722;A Iniciar;;2022-07-27 00:00:00;-;2301901 000009/2021
DP-003/2022;9344767;A Iniciar;;2017-07-26 00:00:00;-;2301601 000001/2022
PRC-22.015/2017-E;9149725;A Iniciar;;2021-08-18 00:00:00;-;2301762 000020/2017
DM-031/2022;9345524;A Iniciar;;2022-08-30 00:00:00;-;2301762 000018/2022
DM-032/2022;9346073;A Iniciar;;2022-09-26 00:00:00;-;2301762 000012/2022
PRC-22.020/2017-E;9161359;A Iniciar;;2021-09-29 00:00:00;-;2301762 000026/2017
PRC-22.032/2017-C;9170558;A Iniciar;;2019-12-19 00:00:00;-;2301762 000052/2017
PRC-22.030/2017-C;9164794;A Iniciar;;2020-02-28 00:00:00;-;2301762 000066/2017
DM-025/2021;9299246;A Iniciar;;2021-10-22 00:00:00;-;2301762 000056/2021
DM-22.011/2020-B;9245717;A Iniciar;;2021-04-07 00:00:00;-;2301762 000040/2019
PRC-22.026/2017-E;9162813;A Iniciar;;2022-02-08 00:00:00;-;2301762 000029/2017
DM-22.003/2020-C;9245004;A Iniciar;;2022-03-03 00:00:00;-;2301762 000044/2019
DP-002/2022;9370793;A Iniciar;;2022-06-03 00:00:00;-;2301601 000002/2022
DM-010/2021;9292849;A Iniciar;;2021-09-14 00:00:00;-;2301762 000044/2021
DC-007/2021;9388646;A Iniciar;;2021-05-18 00:00:00;-;2301520 000005/2021
DM-026/2022;9344472;A Iniciar;;2022-06-22 00:00:00;-;2301762 000053/2021
DM-005/2023;9390196;A Iniciar;;2023-07-14 00:00:00;-;2301762 000001/2023
PRC-22.040/2017-C;9177986;A Iniciar;;2019-12-27 00:00:00;-;2301762 000037/2017
DM-001/2021;9472752;A Iniciar;;2021-02-05 00:00:00;-;2301762 000012/2020
DC-007/2023;9389525;A Iniciar;;2023-05-03 00:00:00;-;2301520 000001/2023
DM-034/2021;9318435;A Iniciar;;2021-12-27 00:00:00;-;2301762 000066/2021
PRC-22.018/2017-E;9159015;A Iniciar;;2021-09-29 00:00:00;-;2301762 000044/2017
DC-002/2021;9274460;A Iniciar;;2021-03-09 00:00:00;-;2301520 000008/2021
DM-22.004/2020-A;9245547;A Iniciar;;2020-03-11 00:00:00;-;2301762 000039/2019
DM-22.005/2020-A;9245589;A Iniciar;;2020-03-19 00:00:00;-;2301762 000038/2019
PRC-22.027/2017-C;9162815;A Iniciar;;2020-04-01 00:00:00;-;2301762 000040/2017
DP-24.007/2020;9275619;A Iniciar;;2020-12-09 00:00:00;-;2301601 000001/2020
PRC-29.008/2017-A;9149606;A Iniciar;;2017-03-17 00:00:00;-;2301901 000001/2017
PRC-22.043/2017-C;9178156;A Iniciar;;2020-05-29 00:00:00;-;2301762 000034/2017
PRC-22.017/2018-C;9192575;A Iniciar;;2020-06-30 00:00:00;-;2301762 000005/2018
DM-005/2021;9290304;A Iniciar;;2021-08-11 00:00:00;-;2301762 000031/2021
DC-011/2021;9291848;A Iniciar;;2021-08-10 00:00:00;-;2301520 000007/2021
DOV-001/2021;9292037;A Iniciar;;2021-08-26 00:00:00;-;2301901 000008/2021
ASG-001/2021;9288131;A Iniciar;;2021-08-03 00:00:00;-;2301403 000009/2021
DOV-003/2021;9292042;A Iniciar;;2021-08-26 00:00:00;-;2301901 000008/2021
DOV-004/2021;9292043;A Iniciar;;2021-08-26 00:00:00;-;2301901 000008/2021
DM-011/2021;9292941;A Iniciar;;2021-09-22 00:00:00;-;2301762 000013/2021
DP-003/2021;9293559;A Iniciar;;2021-09-23 00:00:00;-;2301601 000002/2021
DM - 024/2021;9300467;A Iniciar;;2021-10-20 00:00:00;-;2301762 000064/2021
DM-017/2021;9300468;A Iniciar;;2021-10-27 00:00:00;-;2301762 000043/2021
DM-030/2021;9301318;A Iniciar;;2021-10-26 00:00:00;-;2301762 000021/2021
DM-031/2021;9312383;A Iniciar;;2021-10-28 00:00:00;-;2301762 000062/2021
DM-035/2021;9315888;A Iniciar;;2021-12-06 00:00:00;-;2301762 000074/2021
PRC-22.033/2017-D;9169945;A Iniciar;;2020-12-18 00:00:00;-;2301762 000055/2017
PRC-22.042/2017-D;9176829;A Iniciar;;2020-12-28 00:00:00;-;2301762 000056/2017
DC-021/2021;9321273;A Iniciar;;2021-12-15 00:00:00;-;2301520 000027/2021
PRC-22.040/2017-D;9177986;A Iniciar;;2020-12-28 00:00:00;-;2301762 000037/2017
PRC-22.041/2017-D;9176459;A Iniciar;;2021-01-28 00:00:00;-;2301762 000049/2017
DM-002/2022;9321396;A Iniciar;;2022-02-03 00:00:00;-;2301762 000084/2021
DC-003/2021;Rescindido;A Iniciar;;2021-05-13 00:00:00;-;2301520 000001/2021
DC-016/2022;9344218;A Iniciar;;2022-06-15 00:00:00;-;2301520 000011/2022
DM-038/2022;9361918;A Iniciar;;2022-10-24 00:00:00;-;2301762 000037/2022
DP-003/2023;9375591;A Iniciar;;2023-02-10 00:00:00;-;2301601 000007/2022
DC-020/2021;9317793;A Iniciar;;2021-12-03 00:00:00;-;1301608 000002/2021
PRC-22.025/2017-D;9162820;A Iniciar;;2021-02-26 00:00:00;-;2301762 000036/2017
DM-22.010/2020-B;9245749;A Iniciar;;2021-07-27 00:00:00;-;2301762 000022/2019
DM-018/2021;9309947;A Iniciar;;2021-10-26 00:00:00;-;2301762 000050/2021
DM-006/2022;9324278;A Iniciar;;2022-02-22 00:00:00;-;2301762 000007/2022
PRC-22.029/2017-E;9164650;A Iniciar;;2022-01-27 00:00:00;-;2301762 000033/2017
DC-018/2021;9318278;A Iniciar;;2021-10-06 00:00:00;-;1301608 000001/2021
DC-004/2022;9327456;A Iniciar;;2022-02-21 00:00:00;-;1301608 000003/2021
PRC-22.033/2017-E;9169945;A Iniciar;;2021-12-01 00:00:00;-;2301762 000055/2017
DOV-004/2022;9344750;A Iniciar;;2022-07-28 00:00:00;-;2301901 000009/2021
DC-025/2022;9388867;A Iniciar;;2022-11-23 00:00:00;-;2301520 000021/2022
PRC-22.043/2017-E;9178156;A Iniciar;;2022-05-10 00:00:00;-;2301762 000034/2017
PRC-22.017/2018-E;9192575;A Iniciar;;2022-06-07 00:00:00;-;2301762 000005/2018
DC-010/2021;Rescindido;A Iniciar;;2021-08-20 00:00:00;-;2301520 000021/2021
DM-035/2022;9362131;A Iniciar;;2022-10-24 00:00:00;-;2301762 000041/2022
PRC-22.015/2017-D;9149725;A Iniciar;;2020-08-28 00:00:00;-;2301762 000020/2017
DM-009/2021;9290734;A Iniciar;;2021-08-25 00:00:00;-;2301762 000040/2021
PRC-22.024/2018-C;9195932;A Iniciar;;2020-10-27 00:00:00;-;2301762 000002/2018
DC-001/2023;9374631;A Iniciar;;2023-02-09 00:00:00;-;2301520 000040/2022
PRC-22.035/2017-C;9178157;A Iniciar;;2020-02-28 00:00:00;-;2301762 000030/2017
DM-22.011/2020-A;9245717;A Iniciar;;2020-03-19 00:00:00;-;2301762 000040/2019
DM-22.007/2020-C;9245548;A Iniciar;;2022-03-31 00:00:00;-;2301762 000037/2019
DP-018/2023;9386098;A Iniciar;;2023-04-26 00:00:00;-;2301601 000004/2023
PRC-22.032/2017-D;9170558;A Iniciar;;2020-12-18 00:00:00;-;2301762 000052/2017
DM-22.006/2019-C;9220725;A Iniciar;;2021-09-29 00:00:00;-;2301762 000043/2017
DM-014/2022;9332216;A Iniciar;;2022-04-19 00:00:00;-;2301762 000034/2021
DM-002/2023;9377832;A Iniciar;;2023-03-14 00:00:00;-;2301762 000071/2022
PRC-22.013/2018-E;9187441;A Iniciar;;2022-05-10 00:00:00;-;2301762 000001/2018
PRC-22.040/2017-E;9177986;A Iniciar;;2022-12-01 00:00:00;-;2301762 000037/2017
PRC-22.030/2017-E;9164794;A Iniciar;;2022-02-11 00:00:00;-;2301762 000066/2017
DM-030/2022;9345525;A Iniciar;;2022-08-30 00:00:00;-;2301762 000027/2022
DC-009/2021;9288096;A Iniciar;;2021-07-29 00:00:00;-;2301520 000014/2021
PRC-22.017/2017-E;9159040;A Iniciar;;2021-09-29 00:00:00;-;2301762 000062/2017
ASG-003/2021;9318266;A Iniciar;;2021-12-29 00:00:00;-;2301931 000002/2021
DM-22.009/2020-A;9245587;A Iniciar;;2020-03-18 00:00:00;-;2301762 000042/2019
DC-017/2021;9300461;A Iniciar;;2021-09-29 00:00:00;-;2301520 000020/2021
ATA RP-LOTE 5;Registro de Preços;A Iniciar;;2023-01-09 00:00:00;-;2301601 000001/2023
PRC-22.043/2017-D;9178156;A Iniciar;;2021-05-31 00:00:00;-;2301762 000034/2017
DM-022/2022;9337072;A Iniciar;;2022-05-02 00:00:00;-;2301762 000016/2021
DM-22.004/2020-C;9245547;A Iniciar;;2022-03-03 00:00:00;-;2301762 000039/2019
DP-002/2021;9291973;A Iniciar;;2021-01-19 00:00:00;-;2301601 000003/2020
DM-009/2022;9327308;A Iniciar;;2022-03-31 00:00:00;-;2301762 000087/2021
DM-040/2022;9372557;A Iniciar;;2022-12-27 00:00:00;-;2301762 000043/2022
DM-010/2022;9333318;A Iniciar;;2022-04-05 00:00:00;-;2301762 000009/2021
ATA RP-LOTE 3;Registro de Preços;A Iniciar;;2023-01-09 00:00:00;-;2301601 000001/2023
DM-023/2021;9293762;A Iniciar;;2021-10-01 00:00:00;-;2301762 000061/2021
DM-004/2022;9326050;A Iniciar;;2022-03-03 00:00:00;-;2301762 000075/2021
DM-029/2021;9310922;A Iniciar;;2021-10-26 00:00:00;-;2301762 000025/2021
DM-22.012/2020-B;9245580;A Iniciar;;2021-03-24 00:00:00;-;2301762 000043/2019
PRC-22.026/2017-D;9162813;A Iniciar;;2021-02-12 00:00:00;-;2301762 000029/2017
DM-22.003/2020-A;9245004;A Iniciar;;2020-03-05 00:00:00;-;2301762 000044/2019
PRC-22.030/2017-D;9164794;A Iniciar;;2021-02-25 00:00:00;-;2301762 000066/2017
PRC-22.035/2017-E;9178157;A Iniciar;;2022-02-11 00:00:00;-;2301762 000030/2017
DC-003/2022;9321339;A Iniciar;;2022-02-03 00:00:00;-;2301520 000028/2021
DC-006/2021;9292030;A Iniciar;;2021-05-18 00:00:00;-;2301520 000003/2021
PRC-22.038/2017-C;9178085;A Iniciar;;2020-05-29 00:00:00;-;2301762 000051/2017
DP-013/2023;9386093;A Iniciar;;2023-04-26 00:00:00;-;2301601 000004/2023
PRC-22.028/2017-D;9164466;A Iniciar;;2021-02-26 00:00:00;-;2301762 000038/2017
DM-22.006/2020-A;9245561;A Iniciar;;2020-03-10 00:00:00;-;2301762 000046/2019
PRC-22.027/2017-D;9162815;A Iniciar;;2021-04-01 00:00:00;-;2301762 000040/2017
DC-22.024/2020;9291650;A Iniciar;;2020-12-22 00:00:00;-;2301520 000011/2020
PRC-22.022/2017-D;9162650;A Iniciar;;2020-10-29 00:00:00;-;2301762 000035/2017
DM-017/2022;9332667;A Iniciar;;2022-04-19 00:00:00;-;2301762 000041/2021
PRC-24.010/2018-E;9192645;A Iniciar;;2022-06-23 00:00:00;-;2301762 000002/2017
DC-016/2021;9301376;A Iniciar;;2021-10-20 00:00:00;-;2301520 000015/2021
DM-021/2022;9332670;A Iniciar;;2022-04-20 00:00:00;-;2301762 000054/2021
DM-027/2022;9344558;A Iniciar;;2022-07-22 00:00:00;-;2301762 000040/2019
PRC-29.012/2016-D;9073557;A Iniciar;;2020-06-23 00:00:00;-;2301403 000052/2015
PRC-22.023/2018-B;9195627;A Iniciar;;2019-07-01 00:00:00;-;2301762 000006/2018
DM-22.010/2019-C;9241241;A Iniciar;;2023-01-24 00:00:00;-;2301762 000019/2019
DC-006/2023;9385564;A Iniciar;;2023-03-14 00:00:00;-;1301608 000002/2022
DM-028/2021;9310082;A Iniciar;;2021-11-05 00:00:00;-;2301762 000032/2021
DM-036/2022;9361882;A Iniciar;;2022-10-24 00:00:00;-;2301762 000026/2022
DC-028/2022;9378009;A Iniciar;;2023-02-27 00:00:00;-;2301520 000047/2022
PRC-22.017/2017-D;9159040;A Iniciar;;2020-10-01 00:00:00;-;2301762 000062/2017
DM-027/2021;9299234;A Iniciar;;2021-10-20 00:00:00;-;2301762 000030/2021
DC-002/2023;9388621;A Iniciar;;2023-02-15 00:00:00;-;2301520 000043/2022
DM-018/2022;9337142;A Iniciar;;2022-05-02 00:00:00;-;2301762 000039/2021
DM-020/2022;9332664;A Iniciar;;2022-04-27 00:00:00;-;2301762 000013/2022
PRC-22.038/2017-D;9178085;A Iniciar;;2021-05-31 00:00:00;-;2301762 000051/2017
DM-22.010/2019-A;9241241;A Iniciar;;2019-12-10 00:00:00;-;2301762 000019/2019
DM-006/2021;9290287;A Iniciar;;2021-08-16 00:00:00;-;2301762 000011/2021
PRC-22.004/2018-E;9180348;A Iniciar;;2022-05-10 00:00:00;-;2301762 000050/2017
PRC-22.041/2017-E;9176459;A Iniciar;;2023-01-24 00:00:00;-;2301762 000049/2017
DM-22.009/2020-C;9245587;A Iniciar;;2022-03-22 00:00:00;-;2301762 000042/2019
PRC-22.020/2017-D;9161359;A Iniciar;;2020-09-22 00:00:00;-;2301762 000026/2017
DC-015/2022;9337919;A Iniciar;;2022-05-18 00:00:00;-;2301520 000007/2022
DM-037/2022;9372474;A Iniciar;;2022-11-07 00:00:00;-;2301762 000033/2022
DM-002/2021;9286072;A Iniciar;;2021-06-25 00:00:00;-;2301762 000048/2021
PRC-22.028/2017-C;9164466;A Iniciar;;2020-02-28 00:00:00;-;2301762 000038/2017
PRC-22.019/2017-D;9159186;A Iniciar;;2020-09-25 00:00:00;-;2301762 000041/2017
DC-011/2022;9336934;A Iniciar;;2022-05-02 00:00:00;-;1301608 000004/2021
DOV-005/2022;9344755;A Iniciar;;2022-07-28 00:00:00;-;2301901 000009/2021
DP-007/2023;9386085;A Iniciar;;2023-04-26 00:00:00;-;2301601 000004/2023
PRC-22.039/2017-E;9176826;A Iniciar;;2022-12-01 00:00:00;-;2301762 000054/2017
