contrato;contrato_siad;obra;municipio;portal_de_compras
PRC-22.024/2018-E;9195932;Obra 1;Presidente Bernardes;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Rio Novo;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Rio Pomba;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Rodeiro;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Rosário da Limeira;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Santa Bárbara do Tugúrio;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Santana de Cataguases;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Senador Firmino;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Senhora de Oliveira;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Silveirânia;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;São Geraldo;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;São João Nepomuceno;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;São Sebastião da Vargem Alegre;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Tabuleiro;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Tocantins;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Ubá;2301762 000002/2018
PRC-22.024/2018-E;9195932;Obra 1;Visconde do Rio Branco;2301762 000002/2018
PRC-22.025/2017-C;9162820;Obra 2;Ataléia;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Campanário;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Caraí;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Carlos Chagas;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Catuji;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Crisólita;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Franciscópolis;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Frei Gaspar;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Itaipé;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Itambacuri;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Ladainha;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Malacacheta;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Nanuque;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Novo Cruzeiro;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Novo Oriente de Minas;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Ouro Verde de Minas;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Padre Paraíso;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Pavão;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Poté;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Serra dos Aimorés;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Teófilo Otoni;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Água Boa;2301762 000036/2017
PRC-22.025/2017-C;9162820;Obra 2;Águas Formosas;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Ataléia;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Campanário;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Caraí;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Carlos Chagas;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Catuji;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Crisólita;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Franciscópolis;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Frei Gaspar;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Itaipé;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Itambacuri;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Ladainha;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Malacacheta;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Nanuque;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Novo Cruzeiro;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Novo Oriente de Minas;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Ouro Verde de Minas;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Padre Paraíso;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Pavão;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Poté;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Serra dos Aimorés;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Teófilo Otoni;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Água Boa;2301762 000036/2017
PRC-22.025/2017-D;9162820;Obra 2;Águas Formosas;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Ataléia;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Campanário;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Caraí;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Carlos Chagas;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Catuji;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Crisólita;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Franciscópolis;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Frei Gaspar;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Itaipé;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Itambacuri;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Ladainha;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Malacacheta;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Nanuque;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Novo Cruzeiro;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Novo Oriente de Minas;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Ouro Verde de Minas;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Padre Paraíso;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Pavão;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Poté;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Serra dos Aimorés;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Teófilo Otoni;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Água Boa;2301762 000036/2017
PRC-22.025/2017-E;9162820;Obra 2;Águas Formosas;2301762 000036/2017
PRC-22.026/2017-B;9162813;Obra 1;Aguanil;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Bom Sucesso;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Campo Belo;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Cana Verde;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Candeias;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Carmópolis de Minas;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Carrancas;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Cláudio;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Cristais;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Desterro de Entre Rios;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Entre Rios de Minas;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Ibituruna;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Ijaci;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Ingaí;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Itaguara;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Itapecerica;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Itumirim;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Itutinga;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Lavras;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Luminárias;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Nazareno;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Oliveira;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Passa Tempo;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Perdões;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Piracema;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Resende Costa;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Ribeirão Vermelho;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Santana do Jacaré;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;Santo Antônio do Amparo;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;São Francisco de Paula;2301762 000029/2017
PRC-22.026/2017-B;9162813;Obra 1;São Tiago;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Aguanil;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Bom Sucesso;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Campo Belo;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Cana Verde;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Candeias;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Carmópolis de Minas;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Carrancas;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Cláudio;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Cristais;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Desterro de Entre Rios;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Entre Rios de Minas;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Ibituruna;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Ijaci;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Ingaí;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Itaguara;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Itapecerica;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Itumirim;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Itutinga;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Lavras;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Luminárias;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Nazareno;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Oliveira;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Passa Tempo;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Perdões;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Piracema;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Resende Costa;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Ribeirão Vermelho;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Santana do Jacaré;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;Santo Antônio do Amparo;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;São Francisco de Paula;2301762 000029/2017
PRC-22.026/2017-C;9162813;Obra 1;São Tiago;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Aguanil;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Bom Sucesso;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Campo Belo;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Cana Verde;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Candeias;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Carmópolis de Minas;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Carrancas;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Cláudio;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Cristais;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Desterro de Entre Rios;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Entre Rios de Minas;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Ibituruna;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Ijaci;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Ingaí;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Itaguara;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Itapecerica;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Itumirim;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Itutinga;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Lavras;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Luminárias;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Nazareno;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Oliveira;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Passa Tempo;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Perdões;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Piracema;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Resende Costa;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Ribeirão Vermelho;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Santana do Jacaré;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;Santo Antônio do Amparo;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;São Francisco de Paula;2301762 000029/2017
PRC-22.026/2017-D;9162813;Obra 1;São Tiago;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Aguanil;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Bom Sucesso;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Campo Belo;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Cana Verde;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Candeias;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Carmópolis de Minas;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Carrancas;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Cláudio;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Cristais;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Desterro de Entre Rios;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Entre Rios de Minas;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Ibituruna;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Ijaci;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Ingaí;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Itaguara;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Itapecerica;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Itumirim;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Itutinga;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Lavras;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Luminárias;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Nazareno;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Oliveira;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Passa Tempo;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Perdões;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Piracema;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Resende Costa;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Ribeirão Vermelho;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Santana do Jacaré;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;Santo Antônio do Amparo;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;São Francisco de Paula;2301762 000029/2017
PRC-22.026/2017-E;9162813;Obra 1;São Tiago;2301762 000029/2017
PRC-22.027/2017-B;9162815;Obra 1;Cantagalo;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Coluna;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Conceição do Mato Dentro;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Coroaci;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Divinolândia de Minas;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Dom Joaquim;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Dores de Guanhães;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Frei Lagonegro;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Gonzaga;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Governador Valadares;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Guanhães;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Materlândia;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Morro do Pilar;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Paulistas;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Peçanha;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Rio Vermelho;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Sabinópolis;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Santa Efigênia de Minas;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Santana do Riacho ;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Sardoá;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Senhora do Porto;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;São Geraldo da Piedade;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;São José do Jacuri;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;São João Evangelista;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;São Pedro do Suaçuí;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Virginópolis;2301762 000040/2017
PRC-22.027/2017-B;9162815;Obra 1;Virgolândia;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Cantagalo;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Coluna;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Conceição do Mato Dentro;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Coroaci;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Divinolândia de Minas;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Dom Joaquim;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Dores de Guanhães;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Frei Lagonegro;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Gonzaga;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Governador Valadares;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Guanhães;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Materlândia;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Morro do Pilar;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Paulistas;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Peçanha;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Rio Vermelho;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Sabinópolis;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Santa Efigênia de Minas;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Santana do Riacho ;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Sardoá;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Senhora do Porto;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;São Geraldo da Piedade;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;São José do Jacuri;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;São João Evangelista;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;São Pedro do Suaçuí;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Virginópolis;2301762 000040/2017
PRC-22.027/2017-C;9162815;Obra 1;Virgolândia;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Cantagalo;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Coluna;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Conceição do Mato Dentro;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Coroaci;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Divinolândia de Minas;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Dom Joaquim;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Dores de Guanhães;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Frei Lagonegro;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Gonzaga;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Governador Valadares;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Guanhães;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Materlândia;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Morro do Pilar;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Paulistas;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Peçanha;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Rio Vermelho;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Sabinópolis;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Santa Efigênia de Minas;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Santana do Riacho ;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Sardoá;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Senhora do Porto;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;São Geraldo da Piedade;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;São José do Jacuri;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;São João Evangelista;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;São Pedro do Suaçuí;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Virginópolis;2301762 000040/2017
PRC-22.027/2017-D;9162815;Obra 1;Virgolândia;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Cantagalo;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Coluna;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Conceição do Mato Dentro;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Coroaci;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Divinolândia de Minas;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Dom Joaquim;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Dores de Guanhães;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Frei Lagonegro;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Gonzaga;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Governador Valadares;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Guanhães;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Materlândia;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Morro do Pilar;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Paulistas;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Peçanha;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Rio Vermelho;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Sabinópolis;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Santa Efigênia de Minas;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Santana do Riacho ;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Sardoá;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Senhora do Porto;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;São Geraldo da Piedade;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;São José do Jacuri;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;São João Evangelista;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;São Pedro do Suaçuí;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Virginópolis;2301762 000040/2017
PRC-22.027/2017-E;9162815;Obra 1;Virgolândia;2301762 000040/2017
PRC-22.028/2017-C;9164466;Obra 1;Arinos;2301762 000038/2017
PRC-22.028/2017-C;9164466;Obra 1;Buritis;2301762 000038/2017
PRC-22.028/2017-C;9164466;Obra 1;Chapada Gaúcha;2301762 000038/2017
PRC-22.028/2017-C;9164466;Obra 1;Formoso;2301762 000038/2017
PRC-22.028/2017-C;9164466;Obra 1;Pintópolis;2301762 000038/2017
PRC-22.028/2017-C;9164466;Obra 1;Riachinho;2301762 000038/2017
PRC-22.028/2017-C;9164466;Obra 1;Unaí;2301762 000038/2017
PRC-22.028/2017-C;9164466;Obra 1;Uruana de Minas;2301762 000038/2017
PRC-22.028/2017-C;9164466;Obra 1;Urucuia;2301762 000038/2017
PRC-22.028/2017-D;9164466;Obra 1;Arinos;2301762 000038/2017
PRC-22.028/2017-D;9164466;Obra 1;Buritis;2301762 000038/2017
PRC-22.028/2017-D;9164466;Obra 1;Chapada Gaúcha;2301762 000038/2017
PRC-22.028/2017-D;9164466;Obra 1;Formoso;2301762 000038/2017
PRC-22.028/2017-D;9164466;Obra 1;Pintópolis;2301762 000038/2017
PRC-22.028/2017-D;9164466;Obra 1;Riachinho;2301762 000038/2017
PRC-22.028/2017-D;9164466;Obra 1;Unaí;2301762 000038/2017
PRC-22.028/2017-D;9164466;Obra 1;Uruana de Minas;2301762 000038/2017
PRC-22.028/2017-D;9164466;Obra 1;Urucuia;2301762 000038/2017
PRC-22.028/2017-E;9164466;Obra 1;Arinos;2301762 000038/2017
PRC-22.028/2017-E;9164466;Obra 1;Buritis;2301762 000038/2017
PRC-22.028/2017-E;9164466;Obra 1;Chapada Gaúcha;2301762 000038/2017
